代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
831278,泰德股份,          2.57亿,-0.21,--  ,4.79,17.83,372,2.79,1.7,-0.01,其他汽车零部件,4.79,4.81,372,0,0.04,4.79,4.79,4.79,4.8,140.23,2.31,山东,0,4.79,186,186
600660,福耀玻璃,        611.37亿,-0.21,--  ,43.09,132.72,308,-6.59,4.87,-0.09,车身附件及饰件,43.08,43.09,308,0,0,43.09,43.09,43.09,43.18,19.98,0.6,福建,0,43.09,154,154
300739,明阳电路,         15.98亿,-0.21,--  ,14.37,42.39,295,2.79,43.84,-0.03,PCB,14.37,14.4,295,0,0.01,14.37,14.37,14.37,14.4,40.16,0.7,深圳,0,14.37,148,147
688772,珠海冠宇,         85.53亿,-0.21,--  ,14.35,70.16,489,-1.45,1.99,-0.03,锂电池,14.34,14.35,489,0,0.01,14.35,14.35,14.35,14.38,41.69,0.68,广东,0,14.35,245,244
600232,金鹰股份,          8.96亿,-0.21,--  ,4.78,48.28,1010,12.47,20.71,-0.01,其他纺织,4.77,4.78,1010,0,0.03,4.78,4.78,4.78,4.79,45.1,1.59,浙江,0,4.78,505,505
831855,浙江大农,          1.94亿,-0.21,--  ,9.55,0.37,4,3.02,0.85,-0.02,其他通用设备,9.55,9.7,4,0,0,9.55,9.55,9.55,9.57,15.95,0.13,浙江,0,9.55,2,2
603900,莱绅通灵,          5.89亿,-0.21,--  ,4.77,6.01,126,13.84,18.95,-0.01,钟表珠宝,4.76,4.77,126,0,0,4.77,4.77,4.77,4.78,--  ,0.75,江苏,0,4.77,63,63
605567,春雪食品,         10.19亿,-0.21,--  ,9.5,14.82,156,7.71,6.63,-0.02,肉制品,9.48,9.5,156,0,0.01,9.5,9.5,9.5,9.52,67.89,1.09,山东,0,9.5,78,78
603518,锦泓集团,         21.63亿,-0.21,--  ,9.49,9.4,99,4.86,-1.76,-0.02,非运动服装,9.49,9.5,99,0,0,9.49,9.49,9.49,9.51,12.97,0.27,江苏,0,9.49,50,49
300674,宇信科技,         73.85亿,-0.21,--  ,14.23,87.23,613,2.96,12.13,-0.03,行业应用软件,14.23,14.24,613,0,0.01,14.23,14.23,14.23,14.26,47.55,1.19,北京,0,14.23,307,306
300468,四方精创,         35.98亿,-0.21,--  ,9.48,103.9,1096,-3.06,19.25,-0.02,行业应用软件,9.47,9.48,1096,0,0.02,9.48,9.48,9.48,9.5,60.32,1.49,深圳,0,9.48,548,548
603682,锦和商管,          9.39亿,-0.21,--  ,4.73,13.81,292,9.49,12.89,-0.01,商业物业经营,4.73,4.74,292,0,0.01,4.73,4.73,4.73,4.74,17.56,0.83,上海,0,4.73,146,146
600662,外服控股,         29.89亿,-0.21,--  ,4.73,20.01,423,2.82,2.16,-0.01,人力资源服务,4.73,4.74,423,0,0,4.73,4.73,4.73,4.74,17.01,1.16,上海,0,4.73,212,211
002144,宏达高科,         12.07亿,-0.21,--  ,9.46,77.29,817,11.82,14.25,-0.02,其他纺织,9.46,9.48,817,0,0.06,9.46,9.46,9.46,9.48,17.75,5.48,浙江,0,9.46,409,408
300923,研奥股份,          6.58亿,-0.21,--  ,18.9,8.13,43,18.65,32.73,-0.04,轨交设备,18.86,18.9,43,0,0.01,18.9,18.9,18.9,18.94,53.16,0.45,吉林,0,18.9,22,21
300642,透景生命,         15.02亿,-0.21,--  ,14.18,14.75,104,8.91,11.74,-0.03,诊断试剂,14.17,14.18,104,0,0.01,14.18,14.18,14.18,14.21,40.68,1.25,上海,0,14.18,52,52
601568,北元集团,         63.33亿,-0.21,--  ,4.71,14.79,314,-0.21,-2.08,-0.01,氯碱,4.7,4.71,314,0,0,4.71,4.71,4.71,4.72,32.62,0.42,陕西,0,4.71,157,157
600050,中国联通,        605.95亿,-0.21,--  ,4.71,491.48,10435,-2.69,-0.63,-0.01,电信运营服务,4.71,4.72,10435,0,0,4.71,4.71,4.71,4.72,14.82,1.31,北京,0,4.71,5218,5217
301259,艾布鲁,         13.73亿,-0.21,--  ,23.54,19.77,84,26.22,48.24,-0.05,水治理,23.54,23.57,84,0,0.01,23.54,23.54,23.54,23.59,--  ,0.48,湖南,0,23.54,42,42
002276,万马股份,         65.88亿,-0.21,--  ,9.41,36.79,391,4.09,13.24,-0.02,线缆部件及其他,9.4,9.41,391,0,0,9.41,9.41,9.41,9.43,15.28,0.62,浙江,0,9.41,196,195
002877,智能自控,         16.51亿,-0.21,--  ,9.4,63.54,676,-10.22,29.47,-0.02,机械基础件,9.39,9.4,676,0,0.03,9.4,9.4,9.4,9.42,31.72,0.94,江苏,0,9.4,338,338
000060,中金岭南,        112.91亿,-0.21,--  ,4.7,181.94,3871,8.05,9.82,-0.01,铅锌,4.69,4.7,3871,0,0.01,4.7,4.7,4.7,4.71,18.4,1.3,深圳,0,4.7,1936,1935
600882,妙可蓝多,         34.55亿,-0.21,--  ,14.06,17.72,126,5.71,5.32,-0.03,乳制品,14.05,14.06,126,0,0,14.06,14.06,14.06,14.09,159.9,0.49,上海,0,14.06,63,63
001380,华纬科技,          9.05亿,-0.21,--  ,28.09,9.83,35,8.96,19.53,-0.06,底盘与发动机系统,28.03,28.09,35,0,0.01,28.09,28.09,28.09,28.15,24.75,0.6,浙江,0,28.09,18,17
002025,航天电器,        111.83亿,-0.21,--  ,42.06,129.97,309,1.18,4.53,-0.09,军工电子,42.05,42.07,309,0,0.01,42.06,42.06,42.06,42.15,24.2,0.96,贵州,0,42.06,155,154
601989,中国重工,        501.09亿,-0.21,--  ,4.67,228.13,4885,-3.91,6.38,-0.01,航海装备,4.67,4.68,4885,0,0,4.67,4.67,4.67,4.68,--  ,0.93,北京,0,4.67,2443,2442
300722,新余国科,         18.17亿,-0.21,--  ,23.34,21.71,93,-0.47,16.18,-0.05,航天装备,23.34,23.37,93,0,0,23.34,23.34,23.34,23.39,65.07,0.47,江西,0,23.34,47,46
002535,林州重机,         22.77亿,-0.21,--  ,4.67,92.79,1987,11.99,18.23,-0.01,能源及重型设备,4.66,4.67,1987,0,0.04,4.67,4.67,4.67,4.68,31.19,1.02,河南,0,4.67,994,993
600389,江山股份,         37.31亿,-0.21,--  ,14,20.16,144,3.63,3.71,-0.03,农药,13.99,14,144,0,0,14,14,14,14.03,18.15,0.73,江苏,0,14,72,72
600643,爱建集团,         37.71亿,-0.21,--  ,4.66,32.39,695,2.64,0.86,-0.01,金融控股,4.65,4.66,695,0,0,4.66,4.66,4.66,4.67,11.94,1.7,上海,0,4.66,348,347
301160,翔楼新材,         15.00亿,-0.21,--  ,37.2,31.25,84,8.94,12.87,-0.08,金属制品,37.06,37.2,84,0,0.02,37.2,37.2,37.2,37.28,16.08,1.13,江苏,0,37.2,42,42
002278,神开股份,         11.81亿,-0.21,--  ,4.65,5.53,119,11.24,18.33,-0.01,能源及重型设备,4.65,4.66,119,0,0,4.65,4.65,4.65,4.66,106.54,0.41,上海,0,4.65,60,59
605100,华丰股份,         10.70亿,-0.21,--  ,13.93,11.98,86,9.77,23.05,-0.03,机械基础件,13.93,13.95,86,0,0.01,13.93,13.93,13.93,13.96,29.95,0.72,山东,0,13.93,43,43
002289,ST宇顺,          7.40亿,-0.22,--  ,4.64,2.74,59,3.81,5.69,-0.01,面板,4.64,4.65,59,0,0,4.64,4.64,4.64,4.65,230.59,0.8,深圳,0,4.64,30,29
000729,燕京啤酒,        106.54亿,-0.22,--  ,9.28,28.86,311,9.69,7.04,-0.02,啤酒,9.26,9.28,311,0,0,9.28,9.28,9.28,9.3,20.52,0.25,北京,0,9.28,156,155
300373,扬杰科技,        115.67亿,-0.22,--  ,41.56,149.2,359,3.9,7.28,-0.09,功率半导体,41.56,41.58,359,0,0.01,41.56,41.56,41.56,41.65,27.39,0.64,江苏,0,41.56,180,179
002386,天原股份,         41.82亿,-0.22,--  ,4.62,6.01,130,6.95,10.26,-0.01,氯碱,4.61,4.62,130,0,0,4.62,4.62,4.62,4.63,174.82,0.29,四川,0,4.62,65,65
002226,江南化工,         38.94亿,-0.22,--  ,4.62,15.11,327,4.52,5.72,-0.01,民爆制品,4.62,4.63,327,0,0,4.62,4.62,4.62,4.63,13.11,0.58,安徽,0,4.62,164,163
000966,长源电力,         39.38亿,-0.22,--  ,4.62,7.95,172,5.48,8.7,-0.01,火力发电,4.6,4.62,172,0,0,4.62,4.62,4.62,4.63,14.84,0.19,湖北,0,4.62,86,86
000829,天音控股,         61.56亿,-0.22,--  ,9.23,137.99,1495,-3.96,20.34,-0.02,专业连锁,9.23,9.24,1495,0,0.01,9.23,9.23,9.23,9.25,55.08,1.21,江西,0,9.23,748,747
688458,美芯晟,         11.59亿,-0.22,--  ,59.94,279.46,466,17.3,28.9,-0.13,集成电路设计,59.9,59.94,466,0,0.24,59.94,59.94,59.94,60.07,599.47,8.21,北京,0,59.94,233,233
603363,傲农生物,         19.82亿,-0.22,--  ,4.61,775.31,16818,21.32,46.35,-0.01,畜禽饲料,4.6,4.61,16818,0,0.23,4.61,4.61,4.61,4.62,--  ,7.14,福建,0,4.61,8409,8409
300335,迪森股份,         16.29亿,-0.22,--  ,4.61,16.87,366,10.82,16.71,-0.01,热力服务,4.6,4.61,366,0,0.01,4.61,4.61,4.61,4.62,25.15,0.54,广东,0,4.61,183,183
603773,沃格光电,         33.87亿,-0.22,--  ,32.19,224.69,698,18.87,43.45,-0.07,光学元件,32.19,32.2,698,0,0.04,32.19,32.19,32.19,32.26,--  ,1.01,江西,0,32.19,349,349
301025,读客文化,          7.61亿,-0.22,--  ,9.2,52.9,575,5.87,24.49,-0.02,大众出版,9.19,9.2,575,0,0.06,9.2,9.2,9.2,9.22,160.54,1.44,上海,0,9.2,288,287
300582,英飞特,         18.03亿,-0.22,--  ,9.2,6.35,69,-0.65,24.16,-0.02,LED,9.2,9.22,69,0,0,9.2,9.2,9.2,9.22,--  ,0.34,浙江,0,9.2,35,34
688310,迈得医疗,         11.10亿,-0.22,--  ,27.55,2.1,8,8.46,26.31,-0.06,制药装备,27.52,27.55,8,0,0,27.55,27.55,27.55,27.61,33.99,0.17,浙江,0,27.55,4,4
000800,一汽解放,         71.21亿,-0.22,--  ,9.16,315.84,3448,-0.76,12.39,-0.02,商用载货车,9.16,9.17,3448,0,0.01,9.16,9.16,9.16,9.18,77.24,3.21,吉林,0,9.16,1724,1724
002612,朗姿股份,         33.75亿,-0.22,--  ,18.31,45.41,248,3.68,7.7,-0.04,非运动服装,18.31,18.35,248,0,0.01,18.31,18.31,18.31,18.35,31.34,1.07,北京,0,18.31,124,124
300463,迈克生物,         57.03亿,-0.22,--  ,13.69,7.12,52,7.28,10.23,-0.03,诊断试剂,13.67,13.69,52,0,0,13.69,13.69,13.69,13.72,23.41,0.2,四川,0,13.69,26,26
601238,广汽集团,        196.35亿,-0.22,--  ,9.11,223.29,2451,3.28,6.55,-0.02,综合乘用车,9.1,9.11,2451,0,0,9.11,9.11,9.11,9.13,15.88,1.52,广东,0,9.11,1226,1225
601200,上海环境,         44.31亿,-0.22,--  ,9.08,10.71,118,3.3,3.53,-0.02,固废治理,9.07,9.08,118,0,0,9.08,9.08,9.08,9.1,16.16,0.57,上海,0,9.08,59,59
002004,华邦健康,         64.67亿,-0.22,--  ,4.53,18.94,418,2.72,0.45,-0.01,农药,4.52,4.53,418,0,0,4.53,4.53,4.53,4.54,13.32,1,重庆,0,4.53,209,209
301166,优宁维,         10.75亿,-0.22,--  ,31.68,16.16,51,5.64,10.08,-0.07,医药流通,31.62,31.68,51,0,0.01,31.68,31.68,31.68,31.75,51.12,1.07,上海,0,31.68,26,25
601700,风范股份,         25.56亿,-0.22,--  ,4.52,5.42,120,5.12,5.12,-0.01,线缆部件及其他,4.51,4.52,120,0,0,4.52,4.52,4.52,4.53,96.87,0.32,江苏,0,4.52,60,60
002858,力盛体育,         16.91亿,-0.22,--  ,13.56,42.17,311,7.19,23.5,-0.03,体育,13.52,13.56,311,0,0.02,13.56,13.56,13.56,13.59,489.98,0.52,上海,0,13.56,156,155
605151,西上海,          7.02亿,-0.22,--  ,18.06,9.03,50,5.62,26.03,-0.04,车身附件及饰件,18.01,18.06,50,0,0,18.06,18.06,18.06,18.1,20.08,0.34,上海,0,18.06,25,25
000998,隆平高科,        137.41亿,-0.22,--  ,13.55,34.42,254,-1.02,-0.15,-0.03,种子,13.54,13.56,254,0,0,13.55,13.55,13.55,13.58,--  ,0.35,湖南,0,13.55,127,127
605218,伟时电子,         13.23亿,-0.22,--  ,22.5,227.25,1010,15.38,42.4,-0.05,LED,22.5,22.54,1010,0,0.05,22.5,22.5,22.5,22.55,54.58,1.29,江苏,0,22.5,505,505
603070,万控智造,         11.57亿,-0.22,--  ,13.5,2.29,17,7.57,16.68,-0.03,配电设备,13.48,13.5,17,0,0,13.5,13.5,13.5,13.53,28.9,0.23,浙江,0,13.5,9,8
600863,内蒙华电,        139.13亿,-0.22,--  ,4.5,128.07,2846,-1.75,4.9,-0.01,火力发电,4.49,4.5,2846,0,0,4.5,4.5,4.5,4.51,10.1,0.66,内蒙,0,4.5,1423,1423
603167,渤海轮渡,         25.68亿,-0.22,--  ,8.98,15.89,177,-1.86,-6.36,-0.02,航运,8.98,8.99,177,0,0,8.98,8.98,8.98,9,14.82,0.81,山东,0,8.98,89,88
300076,GQY视讯,         13.38亿,-0.22,--  ,4.49,47.41,1056,12.25,25.42,-0.01,其他IT设备,4.49,4.5,1056,0,0.02,4.49,4.49,4.49,4.5,--  ,1.05,浙江,0,4.49,528,528
688271,联影医疗,        521.50亿,-0.22,--  ,139.05,34.19,25,-2.42,-2.49,-0.31,医疗设备,139.02,139.05,25,0,0,139.05,139.05,139.05,139.36,80.76,0.24,上海,0,139.05,13,12
301322,绿通科技,          9.40亿,-0.22,--  ,35.82,19.7,55,7.86,7.15,-0.08,其他交通设备,35.76,35.83,55,0,0.02,35.82,35.82,35.82,35.9,13.52,0.99,广东,0,35.82,28,27
688206,概伦电子,         24.97亿,-0.22,--  ,17.9,11.99,67,0.95,11.25,-0.04,集成电路设计,17.9,17.97,67,0,0,17.9,17.9,17.9,17.94,--  ,0.59,上海,0,17.9,34,33
300679,电连技术,        100.60亿,-0.22,--  ,40.21,8.44,21,6.6,15.05,-0.09,消费电子组件,40.01,40.3,21,0,0,40.21,40.21,40.21,40.3,51.49,0.13,深圳,0,40.21,11,10
301296,新巨丰,         12.38亿,-0.22,--  ,8.93,9.56,107,7.72,7.07,-0.02,纸包装,8.93,8.95,107,0,0,8.93,8.93,8.93,8.95,25.24,1.08,山东,0,8.93,54,53
002783,凯龙股份,         24.41亿,-0.22,--  ,8.92,12.84,144,4.81,12.91,-0.02,民爆制品,8.9,8.94,144,0,0,8.92,8.92,8.92,8.94,15.42,0.46,湖北,0,8.92,72,72
000875,吉电股份,         82.12亿,-0.22,--  ,4.46,15.16,340,4.45,7.99,-0.01,火力发电,4.45,4.46,340,0,0,4.46,4.46,4.46,4.47,8.6,0.31,吉林,0,4.46,170,170
603789,星光农机,         10.11亿,-0.22,--  ,8.91,76.36,857,8.66,45.35,-0.02,农用机械,8.91,8.92,857,0,0.03,8.91,8.91,8.91,8.93,--  ,1.01,浙江,0,8.91,429,428
002387,维信诺,         73.49亿,-0.22,--  ,8.91,59.61,669,2.06,14.82,-0.02,面板,8.91,8.92,669,0,0,8.91,8.91,8.91,8.93,--  ,0.9,江苏,0,8.91,335,334
688409,富创精密,         61.37亿,-0.22,--  ,66.78,14.69,22,11.5,22.8,-0.15,半导体设备,66.77,66.78,22,0,0,66.78,66.78,66.78,66.93,79.31,0.26,辽宁,0,66.78,11,11
600609,金杯汽车,         44.59亿,-0.22,--  ,4.45,113.34,2547,12.09,20.6,-0.01,车身附件及饰件,4.44,4.45,2547,0,0.02,4.45,4.45,4.45,4.46,22.93,2.36,辽宁,0,4.45,1274,1273
600059,古越龙山,         51.35亿,-0.22,--  ,8.9,25.28,284,4.95,5.57,-0.02,黄酒,8.89,8.9,284,0,0,8.9,8.9,8.9,8.92,45.67,0.69,浙江,0,8.9,142,142
002083,孚日股份,         21.34亿,-0.22,--  ,4.44,37.24,839,9.09,11.56,-0.01,家纺,4.44,4.45,839,0,0.01,4.44,4.44,4.44,4.45,11.15,2.69,山东,0,4.44,420,419
605303,园林股份,          5.30亿,-0.22,--  ,8.87,45.41,512,16.25,23.19,-0.02,园林工程,8.86,8.87,512,0,0.08,8.87,8.87,8.87,8.89,--  ,4.44,浙江,0,8.87,256,256
603123,翠微股份,         28.74亿,-0.23,--  ,8.86,17.1,193,3.03,15.52,-0.02,其他金融服务,8.86,8.87,193,0,0,8.86,8.86,8.86,8.88,--  ,0.3,北京,0,8.86,97,96
300985,致远新能,         11.26亿,-0.23,--  ,31,8.37,27,6.6,21.8,-0.07,其他汽车零部件,30.92,31,27,0,0.01,31,31,31,31.07,252.01,0.29,吉林,0,31,14,13
300425,中建环能,         17.61亿,-0.23,--  ,4.43,56.79,1282,5.73,4,-0.01,水治理,4.43,4.44,1282,0,0.02,4.43,4.43,4.43,4.44,49.58,1.58,四川,0,4.43,641,641
688599,天合光能,        288.28亿,-0.23,--  ,26.54,128.6,485,7.71,13.12,-0.06,光伏电池组件,26.52,26.54,485,0,0,26.54,26.54,26.54,26.6,8.54,0.74,江苏,0,26.54,243,242
003027,同兴环保,         10.52亿,-0.23,--  ,17.66,40.09,227,3.82,20.55,-0.04,大气治理,17.63,17.66,227,0,0.03,17.66,17.66,17.66,17.7,62.02,0.53,安徽,0,17.66,114,113
688561,奇安信-U,         90.99亿,-0.23,--  ,35.2,5.37,15,-0.26,10.31,-0.08,基础软件,35.2,35.26,15,0,0,35.2,35.2,35.2,35.28,--  ,0.1,北京,0,35.2,8,7
301380,挖金客,         11.14亿,-0.23,--  ,39.59,25.34,64,7.24,22,-0.09,行业应用软件,39.59,39.67,64,0,0.02,39.59,39.59,39.59,39.68,51.64,0.74,北京,0,39.59,32,32
300911,亿田智能,         12.96亿,-0.23,--  ,30.79,21.86,71,5.55,17.97,-0.07,厨房电器,30.77,30.8,71,0,0.01,30.79,30.79,30.79,30.86,14.08,0.5,浙江,0,30.79,36,35
002204,大连重工,         32.14亿,-0.23,--  ,4.4,2.99,68,2.57,7.58,-0.01,能源及重型设备,4.39,4.4,68,0,0,4.4,4.4,4.4,4.41,20.22,0.16,辽宁,0,4.4,34,34
002181,粤 传 媒,         16.28亿,-0.23,--  ,4.4,21.82,496,5.01,12.82,-0.01,大众出版,4.39,4.4,496,0,0,4.4,4.4,4.4,4.41,702.5,0.69,广东,0,4.4,248,248
002030,达安基因,         84.44亿,-0.23,--  ,8.8,35.38,402,-0.12,5.52,-0.02,诊断试剂,8.78,8.8,402,0,0,8.8,8.8,8.8,8.82,26.27,0.85,广东,0,8.8,201,201
000878,云南铜业,        180.33亿,-0.23,--  ,13.2,1740.55,13186,18.07,20.88,-0.03,铜,13.2,13.22,13186,0,0.07,13.2,13.2,13.2,13.23,13.07,3.36,云南,0,13.2,6593,6593
600487,亨通光电,        235.47亿,-0.23,--  ,13.19,252.72,1916,6.46,12.07,-0.03,光纤光缆,13.18,13.19,1916,0,0.01,13.19,13.19,13.19,13.22,13.53,0.68,江苏,0,13.19,958,958
603368,柳药集团,         56.76亿,-0.23,--  ,21.9,17.74,81,7.61,19.35,-0.05,医药流通,21.85,21.9,81,0,0,21.9,21.9,21.9,21.95,8.82,0.38,广西,0,21.9,41,40
601608,中信重工,         62.20亿,-0.23,--  ,4.38,132.54,3026,2.1,11.17,-0.01,能源及重型设备,4.38,4.39,3026,0,0.01,4.38,4.38,4.38,4.39,49.55,1.6,河南,0,4.38,1513,1513
002701,奥瑞金,         75.02亿,-0.23,--  ,4.38,29.9,683,2.58,2.82,-0.01,金属包装,4.38,4.39,683,0,0,4.38,4.38,4.38,4.39,11.97,0.97,北京,0,4.38,342,341
300535,达威股份,          7.89亿,-0.23,--  ,13.12,11.02,84,15.6,24.36,-0.03,其他化学制品,13.1,13.13,84,0,0.01,13.12,13.12,13.12,13.15,30.84,0.91,四川,0,13.12,42,42
300113,顺网科技,         62.17亿,-0.23,--  ,13.12,91.05,694,2.82,16,-0.03,游戏,13.12,13.14,694,0,0.01,13.12,13.12,13.12,13.15,43.44,0.85,浙江,0,13.12,347,347
600163,中闽能源,         28.07亿,-0.23,--  ,4.37,17.83,408,9.8,10.36,-0.01,风力发电,4.36,4.37,408,0,0,4.37,4.37,4.37,4.38,16.21,0.68,福建,0,4.37,204,204
300534,陇神戎发,         16.36亿,-0.23,--  ,8.74,51.48,589,5.56,10.92,-0.02,中药,8.71,8.74,589,0,0.02,8.74,8.74,8.74,8.76,42.46,0.83,甘肃,0,8.74,295,294
002851,麦格米特,         92.83亿,-0.23,--  ,26.22,40.64,155,7.37,11.9,-0.06,其他发电设备,26.2,26.22,155,0,0,26.22,26.22,26.22,26.28,20.42,0.95,深圳,0,26.22,78,77
000702,正虹科技,          8.72亿,-0.23,--  ,4.37,8.35,191,12.92,22.41,-0.01,畜禽饲料,4.37,4.38,191,0,0.01,4.37,4.37,4.37,4.38,--  ,0.62,湖南,0,4.37,96,95
000007,*ST全新,         10.05亿,-0.23,--  ,4.37,5.16,118,7.63,2.11,-0.01,商业物业经营,4.37,4.38,118,0,0,4.37,4.37,4.37,4.38,104.68,0.69,深圳,0,4.37,59,59
605199,葫芦娃,         12.21亿,-0.23,--  ,13.08,7.59,58,4.72,10.48,-0.03,中药,13.02,13.08,58,0,0,13.08,13.08,13.08,13.11,50.64,0.32,海南,0,13.08,29,29
002467,二六三,         49.68亿,-0.23,--  ,4.36,161.01,3693,-3.32,13.54,-0.01,电信增值服务,4.35,4.36,3693,0,0.03,4.36,4.36,4.36,4.37,49.77,1.06,北京,0,4.36,1847,1846
002334,英威腾,         60.07亿,-0.23,--  ,8.7,207.23,2382,10.13,26.09,-0.02,工业控制设备,8.68,8.7,2382,0,0.03,8.7,8.7,8.7,8.72,17.29,1.91,深圳,0,8.7,1191,1191
300848,美瑞新材,         16.74亿,-0.23,--  ,17.37,9.73,56,16.42,18.41,-0.04,聚氨酯,17.37,17.4,56,0,0,17.37,17.37,17.37,17.41,59.74,0.38,山东,0,17.37,28,28
601988,中国银行,        889.44亿,-0.23,--  ,4.34,325.8,7507,-5.65,-4.19,-0.01,国有大型银行,4.33,4.34,7507,0,0,4.34,4.34,4.34,4.35,5.48,0.98,北京,0,4.34,3754,3753
002546,新联电子,         20.08亿,-0.23,--  ,4.34,13.28,306,7.16,15.73,-0.01,电工仪器,4.33,4.34,306,0,0,4.34,4.34,4.34,4.35,24.11,0.65,江苏,0,4.34,153,153
301357,北方长龙,          6.64亿,-0.23,--  ,39.04,19.13,49,2.95,23.04,-0.09,地面兵装,39.04,39.06,49,0,0.03,39.04,39.04,39.04,39.13,300.19,0.69,陕西,0,39.04,25,24
600866,星湖科技,         32.06亿,-0.23,--  ,4.33,11,254,5.1,5.36,-0.01,畜禽饲料,4.32,4.33,254,0,0,4.33,4.33,4.33,4.34,11.02,0.69,广东,0,4.33,127,127
600361,创新新材,         43.23亿,-0.23,--  ,4.33,76.16,1759,0.94,0,-0.01,铝,4.33,4.34,1759,0,0.02,4.33,4.33,4.33,4.34,19.6,1.19,北京,0,4.33,880,879
002060,广东建工,         48.24亿,-0.23,--  ,4.33,12.64,292,4.59,4.09,-0.01,基建工程,4.32,4.34,292,0,0,4.33,4.33,4.33,4.34,12.85,0.4,广东,0,4.33,146,146
300712,永福股份,         22.46亿,-0.23,--  ,25.93,44.6,172,25.75,37.7,-0.06,其他专业工程,25.9,25.93,172,0,0.01,25.93,25.93,25.93,25.99,120,0.6,福建,0,25.93,86,86
002648,卫星化学,        287.86亿,-0.23,--  ,17.26,90.61,525,2.74,8.9,-0.04,有机化工原料,17.2,17.26,525,0,0,17.26,17.26,17.26,17.3,12.85,0.75,浙江,0,17.26,263,262
601000,唐山港,        115.43亿,-0.23,--  ,4.31,21.12,490,-2.93,-1.15,-0.01,港口,4.31,4.32,490,0,0,4.31,4.31,4.31,4.32,11.87,0.27,河北,0,4.31,245,245
600319,亚星化学,          9.06亿,-0.23,--  ,4.31,4.78,111,13.72,21.75,-0.01,氯碱,4.31,4.33,111,0,0,4.31,4.31,4.31,4.32,--  ,0.52,山东,0,4.31,56,55
688114,华大智造,        127.34亿,-0.23,--  ,68.68,2.8,4,-2.7,-1.55,-0.16,医疗设备,68.68,68.78,4,0,0,68.68,68.68,68.68,68.84,--  ,0.07,深圳,0,68.68,2,2
600877,电科芯片,         85.00亿,-0.23,--  ,12.88,25.89,201,-0.07,12.69,-0.03,集成电路设计,12.88,12.91,201,0,0,12.88,12.88,12.88,12.91,111.28,0.64,重庆,0,12.88,101,100
603232,格尔软件,         21.13亿,-0.23,--  ,12.85,929.31,7232,16.82,31.93,-0.03,基础软件,12.77,12.85,7232,0,0.31,12.85,12.85,12.85,12.88,--  ,27.74,上海,0,12.85,3616,3616
002222,福晶科技,        100.10亿,-0.23,--  ,29.98,477.58,1593,7.03,27.74,-0.07,光学元件,29.96,29.98,1593,0,0.04,29.98,29.98,29.98,30.05,58.74,1.67,福建,0,29.98,797,796
600035,楚天高速,         31.72亿,-0.23,--  ,4.28,20.63,482,9.18,10.31,-0.01,高速公路,4.28,4.29,482,0,0,4.28,4.28,4.28,4.29,6.42,0.45,湖北,0,4.28,241,241
300783,三只松鼠,         37.50亿,-0.23,--  ,21.4,44.51,208,4.14,22.56,-0.05,零食,21.38,21.4,208,0,0.01,21.4,21.4,21.4,21.45,37.94,0.56,安徽,0,21.4,104,104
000792,盐湖股份,        634.15亿,-0.23,--  ,17.01,173.67,1021,2.59,11.91,-0.04,钾肥,17.01,17.03,1021,0,0,17.01,17.01,17.01,17.05,12.38,0.73,青海,0,17.01,511,510
601186,中国铁建,        387.19亿,-0.24,--  ,8.49,510.5,6013,-0.46,0.23,-0.02,基建工程,8.48,8.49,6013,0,0.01,8.49,8.49,8.49,8.51,4.45,1.65,北京,0,8.49,3007,3006
002841,视源股份,        131.47亿,-0.24,--  ,38.2,46.22,121,-3.29,4.2,-0.09,品牌消费电子,38.18,38.2,121,0,0,38.2,38.2,38.2,38.29,18.93,0.9,广东,0,38.2,61,60
300382,斯莱克,         31.84亿,-0.24,--  ,8.48,17.98,212,7.34,16.01,-0.02,印刷包装机械,8.45,8.48,212,0,0,8.48,8.48,8.48,8.5,38.1,0.94,江苏,0,8.48,106,106
002163,海南发展,         49.66亿,-0.24,--  ,8.48,11.87,140,4.69,9.7,-0.02,装修装饰,8.47,8.48,140,0,0,8.48,8.48,8.48,8.5,36.5,0.59,深圳,0,8.48,70,70
000510,新金路,         21.40亿,-0.24,--  ,4.24,3.56,84,7.62,19.78,-0.01,氯碱,4.23,4.24,84,0,0,4.24,4.24,4.24,4.25,--  ,0.24,四川,0,4.24,42,42
000901,航天科技,         43.96亿,-0.24,--  ,8.46,27.5,325,6.15,12.5,-0.02,汽车电子电气系统,8.45,8.46,325,0,0,8.46,8.46,8.46,8.48,210.79,0.7,黑龙江,0,8.46,163,162
002117,东港股份,         32.45亿,-0.24,--  ,8.45,14.87,176,11.19,12.66,-0.02,印刷,8.43,8.45,176,0,0,8.45,8.45,8.45,8.47,25.6,0.46,山东,0,8.45,88,88
688381,帝奥微,         26.95亿,-0.24,--  ,21.1,13.08,62,10.24,22.68,-0.05,集成电路设计,21.01,21.1,62,0,0,21.1,21.1,21.1,21.15,120.63,0.38,江苏,0,21.1,31,31
603718,海利生物,         24.26亿,-0.24,--  ,8.44,3.21,38,3.81,6.3,-0.02,动物保健,8.39,8.44,38,0,0,8.44,8.44,8.44,8.46,55.75,0.19,上海,0,8.44,19,19
