代码,名称,涨幅%,流通市值Z,10日涨幅%,20日涨幅%,细分行业,开盘%,现价,涨跌,封单额,总金额,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘
603918,金桥信息,-1.53,         42.41亿,-4.69,-13.61,行业应用软件,-1.53,15.42,-0.24,--  ,309.79,15.42,15.43,2009,2009,0,0.05,15.42,15.42,15.42,15.66,263.95,1.02,上海,0,15.42,1005
600624,复旦复华,-1.53,         25.04亿,-5.51,-12.29,化学制剂,-1.53,5.14,-0.08,--  ,58.49,5.14,5.18,1138,1138,0,0.02,5.14,5.14,5.14,5.22,--  ,2.36,上海,0,5.14,569
300394,天孚通信,-1.53,        173.73亿,-1.39,-5.28,网络接配及塔设,-1.53,83.5,-1.3,--  ,212.93,83.45,83.5,255,255,0,0.01,83.5,83.5,83.5,84.8,56.32,0.44,江苏,0,83.5,128
000401,冀东水泥,-1.53,         56.46亿,-3.83,-10.11,水泥制造,-1.53,5.78,-0.09,--  ,38.44,5.77,5.78,665,665,0,0,5.78,5.78,5.78,5.87,--  ,1.64,河北,0,5.78,333
601519,大智慧,-1.53,         70.75亿,8.14,6.06,行业应用软件,-1.53,7.7,-0.12,--  ,670.13,7.69,7.7,8703,8703,0,0.04,7.7,7.7,7.7,7.82,50.44,1.42,上海,0,7.7,4352
603868,飞科电器,-1.54,         18.46亿,-12.63,-10.85,个护小家电,-1.54,42.33,-0.66,--  ,10.58,42.23,42.33,25,25,0,0,42.33,42.33,42.33,42.99,16.72,0.81,上海,0,42.33,13
002068,黑猫股份,-1.54,         33.23亿,-18.89,-25.16,炭黑,-1.54,8.33,-0.13,--  ,90.96,8.33,8.44,1092,1092,0,0.01,8.33,8.33,8.33,8.46,--  ,2.31,江西,0,8.33,546
002235,安妮股份,-1.54,         26.40亿,-10.14,-22.79,特种纸,-1.54,5.76,-0.09,--  ,162.95,5.76,5.77,2829,2829,0,0.05,5.76,5.76,5.76,5.85,--  ,2.56,福建,0,5.76,1415
003032,传智教育,-1.54,         21.52亿,-24.34,-24.64,教育培训,-1.54,11.5,-0.18,--  ,94.99,11.5,11.55,826,826,0,0.03,11.5,11.5,11.5,11.68,34.09,0.94,江苏,0,11.5,413
601083,锦江航运,-1.54,         20.43亿,-4.58,-13.54,航运,-1.54,10.85,-0.17,--  ,227.15,10.85,10.88,2094,2094,0,0.11,10.85,10.85,10.85,11.02,15.08,1.2,上海,0,10.85,1047
603699,纽威股份,-1.54,         32.55亿,-12.67,-11.4,机械基础件,-1.54,12.75,-0.2,--  ,89,12.65,12.75,698,698,0,0.01,12.75,12.75,12.75,12.95,12.36,4.68,江苏,0,12.75,349
601933,永辉超市,-1.54,         90.64亿,-5.21,-8.93,超市及便利店,-1.54,2.55,-0.04,--  ,149.81,2.55,2.56,5875,5875,0,0.01,2.55,2.55,2.55,2.59,331.91,4.18,福建,0,2.55,2938
002273,水晶光电,-1.55,        118.00亿,-14.3,-23.61,光学元件,-1.55,10.19,-0.16,--  ,231.11,10.19,10.35,2268,2268,0,0.02,10.19,10.19,10.19,10.35,24.27,2.17,浙江,0,10.19,1134
002867,周大生,-1.55,         62.73亿,-6.3,4.54,钟表珠宝,-1.55,15.9,-0.25,--  ,34.5,15.9,16.14,217,217,0,0,15.9,15.9,15.9,16.15,11.93,0.82,深圳,0,15.9,109
002902,铭普光磁,-1.55,         23.21亿,-8.82,-20.05,网络接配及塔设,-1.55,17.78,-0.28,--  ,144.55,17.76,17.78,813,813,0,0.05,17.78,17.78,17.78,18.06,--  ,1.26,广东,0,17.78,407
002186,全 聚 德,-1.56,         18.64亿,-17.94,-9.96,餐饮,-1.56,10.75,-0.17,--  ,86.97,10.75,10.76,809,809,0,0.03,10.75,10.75,10.75,10.92,34.66,1.21,北京,0,10.75,405
600280,中央商场,-1.56,         15.33亿,-14.36,-17.92,百货,-1.56,3.16,-0.05,--  ,31.54,3.15,3.16,998,998,0,0.01,3.16,3.16,3.16,3.21,382.27,0.87,江苏,0,3.16,499
001211,双枪科技,-1.56,          6.67亿,-16.53,-18.61,其他家居,-1.56,20.2,-0.32,--  ,18.79,20.2,20.52,93,93,0,0.02,20.2,20.2,20.2,20.52,--  ,1.46,浙江,0,20.2,47
688728,格科微,-1.56,         89.22亿,-9.79,-17.83,集成电路设计,-1.56,16.4,-0.26,--  ,11.87,16.35,16.4,72,72,0,0,16.4,16.4,16.4,16.66,643.27,0.3,上海,0,16.4,36
603928,兴业股份,-1.56,          6.86亿,-14.47,-20.68,合成树脂,-1.56,10.7,-0.17,--  ,2.35,10.7,10.92,22,22,0,0,10.7,10.7,10.7,10.87,25.13,0.3,江苏,0,10.7,11
000936,华西股份,-1.56,         37.62亿,-5.85,-13.17,涤纶,-1.56,6.92,-0.11,--  ,83.66,6.91,6.92,1209,1209,0,0.01,6.92,6.92,6.92,7.03,50.21,0.31,江苏,0,6.92,605
600073,上海梅林,-1.56,         36.69亿,-5.7,-7.64,肉制品,-1.56,6.29,-0.1,--  ,337.96,6.28,6.29,5373,5373,0,0.06,6.29,6.29,6.29,6.39,13.9,7.91,上海,0,6.29,2687
600054,黄山旅游,-1.57,         24.53亿,-5.91,-0.44,旅游景区,-1.57,11.32,-0.18,--  ,57.73,11.31,11.32,510,510,0,0.01,11.32,11.32,11.32,11.5,15.18,1.52,安徽,0,11.32,255
600993,马应龙,-1.57,         61.15亿,-2.3,-9.94,中药,-1.57,22,-0.35,--  ,92.18,21.99,22,419,419,0,0.01,22,22,22,22.35,17,1.9,湖北,0,22,210
002862,实丰文化,-1.57,          7.40亿,-13.79,-39.44,娱乐用品,-1.57,13.19,-0.21,--  ,53.95,13.19,13.2,409,409,0,0.05,13.19,13.19,13.19,13.4,--  ,1.09,广东,0,13.19,205
300939,秋田微,-1.57,         17.79亿,-13.68,-26.35,面板,-1.57,27,-0.43,--  ,19.44,27,27.4,72,72,0,0.01,27,27,27,27.43,24.94,0.81,深圳,0,27,36
600188,兖矿能源,-1.57,        251.08亿,4.89,6.62,动力煤,-1.57,22.55,-0.36,--  ,576.49,22.55,22.7,2557,2557,0,0.01,22.55,22.55,22.55,22.91,8.11,1.66,山东,0,22.55,1279
300872,天阳科技,-1.57,         28.09亿,-8.53,-13.14,其他云服务,-1.57,11.9,-0.19,--  ,83.78,11.88,11.9,704,704,0,0.02,11.9,11.9,11.9,12.09,58.68,3.5,西藏,0,11.9,352
300188,国投智能,-1.57,         54.29亿,-4.42,-22.07,基础软件,-1.57,11.9,-0.19,--  ,376.63,11.89,11.9,3165,3165,0,0.04,11.9,11.9,11.9,12.09,--  ,3.85,福建,0,11.9,1583
002009,天奇股份,-1.57,         26.54亿,-17.4,-26.48,其他专用设备,-1.57,10.02,-0.16,--  ,153.31,10,10.08,1530,1530,0,0.04,10.02,10.02,10.02,10.18,--  ,5.16,江苏,0,10.02,765
300902,国安达,-1.57,         15.91亿,-11.36,-19.4,其他专用设备,-1.57,27.55,-0.44,--  ,6.06,27.55,27.96,22,22,0,0,27.55,27.55,27.55,27.99,200.73,0.44,福建,0,27.55,11
600498,烽火通信,-1.58,         89.96亿,-4.19,-13.59,系统设备,-1.58,13.73,-0.22,--  ,145.68,13.72,13.73,1061,1061,0,0.01,13.73,13.73,13.73,13.95,37.25,2.03,湖北,0,13.73,531
300340,科恒股份,-1.58,         16.60亿,-16.72,-22.32,电池化学品,-1.58,9.36,-0.15,--  ,66.36,9.36,9.41,709,709,0,0.04,9.36,9.36,9.36,9.51,--  ,3.51,广东,0,9.36,355
002929,润建股份,-1.58,         40.99亿,-13.08,-24.17,网络工程施工,-1.58,30.56,-0.49,--  ,146.38,30.55,30.56,479,479,0,0.02,30.56,30.56,30.56,31.05,15.76,1.69,广西,0,30.56,240
834639,晨光电缆,-1.58,          3.81亿,-12.45,-29.79,线缆部件及其他,-1.58,4.36,-0.07,--  ,5.57,4.36,4.44,128,128,0,0.01,4.36,4.36,4.36,4.43,15.19,1.01,浙江,0,4.36,64
300654,世纪天鸿,-1.58,         15.17亿,-13.18,-24.87,教育出版,-1.58,8.7,-0.14,--  ,38.37,8.7,8.77,441,441,0,0.01,8.7,8.7,8.7,8.84,75.64,0.64,山东,0,8.7,221
601898,中煤能源,-1.58,        182.52亿,9.97,15.01,动力煤,-1.58,11.8,-0.19,--  ,546.1,11.79,11.8,4628,4628,0,0.01,11.8,11.8,11.8,11.99,7.03,1.75,北京,0,11.8,2314
001287,中电港,-1.59,         34.18亿,1.07,-11.51,其他电子,-1.59,17.99,-0.29,--  ,164.43,17.96,17.99,914,914,0,0.05,17.99,17.99,17.99,18.28,91.93,1.46,深圳,0,17.99,457
688408,中信博,-1.59,         53.91亿,-1.48,5.77,光伏辅材,-1.59,73.81,-1.19,--  ,82.17,73.66,73.81,111,111,0,0.01,73.81,73.81,73.81,75,47.77,0.78,江苏,0,73.81,56
300762,上海瀚讯,-1.59,         54.45亿,-13.75,-25.4,军工电子,-1.59,10.54,-0.17,--  ,478.6,10.54,10.58,4541,4541,0,0.07,10.54,10.54,10.54,10.71,--  ,4.28,上海,0,10.54,2271
603041,美思德,-1.59,         10.91亿,-15.09,-18.68,聚氨酯,-1.59,11.14,-0.18,--  ,6.91,11.14,11.2,62,62,0,0,11.14,11.14,11.14,11.32,19.15,0.56,江苏,0,11.14,31
300773,拉卡拉,-1.59,         66.38亿,-8.05,-13.81,其他金融服务,-1.59,13.6,-0.22,--  ,73.98,13.6,13.67,544,544,0,0.01,13.6,13.6,13.6,13.82,13.13,1.4,北京,0,13.6,272
300517,海波重科,-1.59,          9.14亿,-21.76,-29.76,钢结构,-1.59,9.89,-0.16,--  ,3.36,9.89,10.25,34,34,0,0,9.89,9.89,9.89,10.05,238.72,0.27,湖北,0,9.89,17
300814,中富电路,-1.6,         13.15亿,-16.27,-20.44,PCB,-1.6,25.88,-0.42,--  ,169.26,25.82,25.88,654,654,0,0.13,25.88,25.88,25.88,26.3,117.14,1.66,深圳,0,25.88,327
834021,流金科技,-1.6,          7.95亿,-4.87,-30.65,广播电视,-1.6,4.3,-0.07,--  ,8.5,4.3,4.32,198,198,0,0.01,4.3,4.3,4.3,4.37,73.71,0.31,北京,0,4.3,99
300147,香雪制药,-1.6,         21.84亿,-10.97,-17.78,中药,-1.6,4.3,-0.07,--  ,95.84,4.3,4.31,2229,2229,0,0.03,4.3,4.3,4.3,4.37,--  ,5.14,广东,0,4.3,1115
600562,国睿科技,-1.6,         47.72亿,-6.64,-15.26,军工电子,-1.6,11.66,-0.19,--  ,34.51,11.66,11.88,296,296,0,0,11.66,11.66,11.66,11.85,27.59,1.38,江苏,0,11.66,148
002907,华森制药,-1.6,         10.13亿,-15.76,-24.28,中药,-1.6,12.88,-0.21,--  ,23.7,12.82,12.88,184,184,0,0.01,12.88,12.88,12.88,13.09,90.09,1.1,重庆,0,12.88,92
002313,日海智能,-1.6,         16.58亿,-11.35,-28.26,通信终端及配件,-1.6,7.97,-0.13,--  ,563.64,7.97,7.99,7072,7072,0,0.19,7.97,7.97,7.97,8.1,--  ,13.03,深圳,0,7.97,3536
600020,中原高速,-1.61,         32.48亿,-1.35,-2.92,高速公路,-1.61,3.66,-0.06,--  ,174.58,3.66,3.69,4770,4770,0,0.02,3.66,3.66,3.66,3.72,6.76,8.23,河南,0,3.66,2385
002912,中新赛克,-1.62,         21.85亿,-5.17,-14.72,其他IT设备,-1.62,23.11,-0.38,--  ,93.83,23.11,23.12,406,406,0,0.03,23.11,23.11,23.11,23.49,39.93,2.1,深圳,0,23.11,203
603626,科森科技,-1.62,         20.35亿,-16.48,-35.32,消费电子组件,-1.62,6.08,-0.1,--  ,131.51,6.08,6.09,2163,2163,0,0.04,6.08,6.08,6.08,6.18,--  ,4.54,江苏,0,6.08,1082
600178,东安动力,-1.62,         25.93亿,-8.77,-13.16,底盘与发动机系统,-1.62,11.55,-0.19,--  ,316.24,11.55,11.62,2738,2738,0,0.06,11.55,11.55,11.55,11.74,137.51,2.3,黑龙江,0,11.55,1369
002561,徐家汇,-1.62,         23.69亿,-12.92,-16.36,百货,-1.62,9.1,-0.15,--  ,118.48,9.1,9.11,1302,1302,0,0.03,9.1,9.1,9.1,9.25,68.83,0.93,上海,0,9.1,651
300789,唐源电气,-1.63,          6.50亿,-17.36,-22.61,其他IT设备,-1.63,17.52,-0.29,--  ,3.15,17.52,17.63,18,18,0,0,17.52,17.52,17.52,17.81,30.15,0.32,四川,0,17.52,9
831855,浙江大农,-1.63,          1.96亿,-7.56,-30.05,其他通用设备,-1.63,9.66,-0.16,--  ,4.72,9.66,9.82,49,49,0,0.02,9.66,9.66,9.66,9.82,16.14,0.88,浙江,0,9.66,25
000930,中粮科技,-1.63,         49.52亿,-4.29,-11.19,其他农产品加工,-1.63,6.03,-0.1,--  ,58.55,6.03,6.04,971,971,0,0.01,6.03,6.03,6.03,6.13,--  ,2.34,安徽,0,6.03,486
000933,神火股份,-1.63,        241.16亿,-2.16,-4.3,铝,-1.63,16.26,-0.27,--  ,143.09,16.26,16.27,880,880,0,0,16.26,16.26,16.26,16.53,6.69,0.91,河南,0,16.26,440
300785,值得买,-1.64,         14.92亿,-13.75,-22.07,电商服务,-1.64,16.81,-0.28,--  ,73.96,16.81,17.05,440,440,0,0.04,16.81,16.81,16.81,17.09,178.28,1.68,北京,0,16.81,220
301330,熵基科技,-1.64,         14.59亿,-13.15,-22.75,安防设备,-1.64,24.58,-0.41,--  ,8.6,24.58,24.95,35,35,0,0.01,24.58,24.58,24.58,24.99,25.89,0.44,广东,0,24.58,18
300473,德尔股份,-1.64,         15.06亿,-15.06,-13.74,底盘与发动机系统,-1.64,15.57,-0.26,--  ,25.53,15.57,15.83,164,164,0,0.01,15.57,15.57,15.57,15.83,160.41,0.91,辽宁,0,15.57,82
301517,陕西华达,-1.64,          9.01亿,-13.58,-23.18,军工电子,-1.64,42.5,-0.71,--  ,48.88,42.5,43,115,115,0,0.05,42.5,42.5,42.5,43.21,55.72,1.4,陕西,0,42.5,58
603185,弘元绿能,-1.64,         68.40亿,-16.54,-21.31,光伏硅片,-1.64,25.73,-0.43,--  ,279.94,25.7,25.73,1088,1088,0,0.02,25.73,25.73,25.73,26.16,8.46,3.03,江苏,0,25.73,544
600807,济南高新,-1.64,         18.46亿,-8,-15.06,诊断试剂,-1.64,2.99,-0.05,--  ,108.15,2.99,3,3617,3617,0,0.05,2.99,2.99,2.99,3.04,--  ,6.76,山东,0,2.99,1809
603281,江瀚新材,-1.65,         51.75亿,-16.78,-12.35,有机硅,-1.65,22.71,-0.38,--  ,93.3,22.71,23,411,411,0,0.02,22.71,22.71,22.71,23.09,11.9,4.44,湖北,0,22.71,206
600811,东方集团,-1.65,         45.77亿,-5.29,-10.94,粮油加工,-1.65,1.79,-0.03,--  ,352.08,1.79,1.8,19669,19669,0,0.05,1.79,1.79,1.79,1.82,--  ,13.42,黑龙江,0,1.79,9835
603559,ST通脉,-1.65,          8.61亿,-9.39,-17.69,网络工程施工,-1.65,6.56,-0.11,--  ,1.44,6.56,6.67,22,22,0,0,6.56,6.56,6.56,6.67,--  ,0.75,吉林,0,6.56,11
300555,ST路通,-1.65,         10.46亿,-0.91,-7.1,其他通信设备,-1.65,6.54,-0.11,--  ,7.98,6.54,6.64,122,122,0,0.01,6.54,6.54,6.54,6.65,--  ,1.54,江苏,0,6.54,61
600810,神马股份,-1.66,         26.76亿,-8.03,-15.31,锦纶,-1.66,6.53,-0.11,--  ,12.73,6.53,6.54,195,195,0,0,6.53,6.53,6.53,6.64,72.68,0.93,河南,0,6.53,98
002928,华夏航空,-1.66,         37.71亿,-12.19,-16.76,航空运输,-1.66,5.91,-0.1,--  ,64.48,5.91,5.92,1091,1091,0,0.01,5.91,5.91,5.91,6.01,--  ,1.73,贵州,0,5.91,546
000534,万泽股份,-1.67,         30.95亿,-10.29,-17.04,其他生物制药,-1.67,10.81,-0.18,--  ,0,10.63,10.63,0,0,--  ,--  ,--  ,--  ,--  ,10.81,33.82,0.6,广东,0,10.81,0
000523,红棉股份,-1.67,         26.34亿,-9.09,-3.54,洗护用品,-1.67,3,-0.05,--  ,0,2.95,2.95,0,0,--  ,--  ,--  ,--  ,--  ,3,202.35,2.91,广东,0,3,0
837592,华信永道,-1.67,          3.43亿,-1.47,-19.38,行业应用软件,-1.67,20.01,-0.34,--  ,48.1,20,20.01,240,240,0,0.14,20.01,20.01,20.01,20.35,--  ,0.8,北京,0,20.01,120
601609,金田股份,-1.67,         34.53亿,-9.4,-14.16,铜,-1.67,5.88,-0.1,--  ,24.81,5.88,5.9,422,422,0,0,5.88,5.88,5.88,5.98,17,1.33,浙江,0,5.88,211
003005,竞业达,-1.68,         10.15亿,-10.05,-21,行业应用软件,-1.68,24,-0.41,--  ,15.12,24,24.41,63,63,0,0.01,24,24,24,24.41,1621.86,0.57,北京,0,24,32
002093,国脉科技,-1.68,         29.99亿,-8.93,-14.49,网络规划设计,-1.68,6.43,-0.11,--  ,45.2,6.43,6.45,703,703,0,0.01,6.43,6.43,6.43,6.54,54.78,1.79,福建,0,6.43,352
300002,神州泰岳,-1.68,        166.07亿,6.49,0.97,游戏,-1.68,9.35,-0.16,--  ,391.2,9.34,9.35,4184,4184,0,0.02,9.35,9.35,9.35,9.51,24.44,0.72,北京,0,9.35,2092
002637,赞宇科技,-1.69,         26.03亿,-10.89,-15.33,洗护用品,-1.69,9.33,-0.16,--  ,24.72,9.32,9.33,265,265,0,0.01,9.33,9.33,9.33,9.49,28.61,2.54,浙江,0,9.33,133
000697,*ST炼石,-1.69,         24.71亿,-5.82,-12.98,航空装备,-1.69,5.83,-0.1,--  ,34.46,5.83,5.84,591,591,0,0.01,5.83,5.83,5.83,5.93,--  ,3.02,陕西,0,5.83,296
001309,德明利,-1.69,         37.44亿,-1.73,-16.78,集成电路设计,-1.69,73.9,-1.27,--  ,36.21,73.8,73.9,49,49,0,0.01,73.9,73.9,73.9,75.17,--  ,0.64,深圳,0,73.9,25
300399,天利科技,-1.7,         11.10亿,-10.35,-19.59,行业应用软件,-1.7,11,-0.19,--  ,21.01,10.91,11,191,191,0,0.01,11,11,11,11.19,--  ,1.01,江西,0,11,96
002408,齐翔腾达,-1.7,         57.33亿,-4.94,-13.32,有机化工原料,-1.7,4.62,-0.08,--  ,59.64,4.61,4.62,1291,1291,0,0,4.62,4.62,4.62,4.7,51.96,2.8,山东,0,4.62,646
300390,天华新能,-1.7,        116.78亿,-13.5,-17.62,锂,-1.7,20.76,-0.36,--  ,90.72,20.73,20.76,437,437,0,0.01,20.76,20.76,20.76,21.12,7.16,0.95,江苏,0,20.76,219
688509,正元地信,-1.71,         13.56亿,-9.44,-16.56,行业应用软件,-1.71,4.03,-0.07,--  ,28.53,4.03,4.05,708,708,0,0.02,4.03,4.03,4.03,4.1,--  ,1.63,北京,0,4.03,354
002796,世嘉科技,-1.71,         14.77亿,-11.19,-19.02,网络接配及塔设,-1.71,9.2,-0.16,--  ,25.21,9.2,9.22,274,274,0,0.01,9.2,9.2,9.2,9.36,--  ,1.58,江苏,0,9.2,137
600746,江苏索普,-1.72,         18.84亿,-7.62,-14.98,塑料助剂,-1.72,6.3,-0.11,--  ,16.25,6.3,6.31,258,258,0,0,6.3,6.3,6.3,6.41,--  ,1.31,江苏,0,6.3,129
688097,博众精工,-1.72,         21.48亿,-10.92,-24.59,工业控制设备,-1.72,22.85,-0.4,--  ,8,22.85,23.25,35,35,0,0,22.85,22.85,22.85,23.25,33.35,0.26,江苏,0,22.85,18
603607,京华激光,-1.73,         12.29亿,-12.44,-23.69,其他包装,-1.73,13.66,-0.24,--  ,7.92,13.66,13.8,58,58,0,0,13.66,13.66,13.66,13.9,31.41,0.35,浙江,0,13.66,29
300451,创业慧康,-1.73,         52.17亿,-13.99,-27.78,行业应用软件,-1.73,4.55,-0.08,--  ,91.32,4.55,4.57,2007,2007,0,0.01,4.55,4.55,4.55,4.63,57.85,1.39,浙江,0,4.55,1004
835207,众诚科技,-1.73,          3.40亿,-4.55,-32.94,行业应用软件,-1.73,9.65,-0.17,--  ,21.82,9.62,9.65,226,226,0,0.06,9.65,9.65,9.65,9.82,--  ,1.22,河南,0,9.65,113
600234,科新发展,-1.73,          9.44亿,-15,-22.46,装修装饰,-1.73,6.8,-0.12,--  ,9.32,6.75,6.8,137,137,0,0.01,6.8,6.8,6.8,6.92,--  ,0.84,山西,0,6.8,69
300913,兆龙互连,-1.74,         14.76亿,-10.69,-22.35,光纤光缆,-1.74,22.65,-0.4,--  ,5.21,22.65,22.8,23,23,0,0,22.65,22.65,22.65,23.05,62.5,0.11,浙江,0,22.65,12
603111,康尼机电,-1.74,         31.93亿,-7.13,-11.96,轨交设备,-1.74,5.08,-0.09,--  ,53.49,5.08,5.1,1053,1053,0,0.01,5.08,5.08,5.08,5.17,18.58,2.07,江苏,0,5.08,527
603192,汇得科技,-1.75,          6.71亿,-19.97,-18.85,聚氨酯,-1.75,16.31,-0.29,--  ,6.2,16.31,16.32,38,38,0,0,16.31,16.31,16.31,16.6,32.31,0.37,上海,0,16.31,19
000062,深圳华强,-1.75,         29.02亿,-7.38,-14.68,其他电子,-1.75,9.53,-0.17,--  ,23.63,9.53,9.69,248,248,0,0,9.53,9.53,9.53,9.7,18.21,1.38,深圳,0,9.53,124
002430,杭氧股份,-1.75,        103.47亿,-5.84,-16.43,其他专用设备,-1.75,23.54,-0.42,--  ,32.01,23.51,23.54,136,136,0,0,23.54,23.54,23.54,23.96,20.41,0.87,浙江,0,23.54,68
000571,新大洲A,-1.75,         16.45亿,-3.39,-5.32,动力煤,-1.75,2.85,-0.05,--  ,0,2.8,2.8,0,0,--  ,--  ,--  ,--  ,--  ,2.85,--  ,2.49,海南,0,2.85,0
603789,星光农机,-1.76,          9.51亿,-12.53,-19.58,农用机械,-1.76,8.38,-0.15,--  ,155.2,8.38,8.4,1852,1852,0,0.07,8.38,8.38,8.38,8.53,--  ,5.44,浙江,0,8.38,926
001236,弘业期货,-1.76,         11.96亿,-8.39,-9.29,期货,-1.76,10.05,-0.18,--  ,59.4,10.05,10.08,591,591,0,0.02,10.05,10.05,10.05,10.23,8340.06,0.77,江苏,0,10.05,296
600880,博瑞传播,-1.76,         31.39亿,-4.3,-10.98,教育培训,-1.76,4.46,-0.08,--  ,25.29,4.46,4.48,567,567,0,0.01,4.46,4.46,4.46,4.54,91.75,0.47,四川,0,4.46,284
300494,盛天网络,-1.76,         51.46亿,4.11,-14.65,游戏,-1.76,13.92,-0.25,--  ,613.45,13.92,13.93,4407,4407,0,0.11,13.92,13.92,13.92,14.17,28.57,1.44,湖北,0,13.92,2204
300887,谱尼测试,-1.77,         17.30亿,-11.45,-23.3,检测服务,-1.77,8.89,-0.16,--  ,60.01,8.89,8.92,675,675,0,0.02,8.89,8.89,8.89,9.05,34.55,2.23,北京,0,8.89,338
002502,ST鼎龙,-1.77,         14.51亿,0,-10.48,游戏,-1.77,2.22,-0.04,--  ,93,2.22,2.23,4189,4189,0,0.05,2.22,2.22,2.22,2.26,30.3,7.21,广东,0,2.22,2095
600153,建发股份,-1.77,        149.22亿,1.22,2.05,供应链服务,-1.77,9.97,-0.18,--  ,467.59,9.96,9.97,4690,4690,0,0.02,9.97,9.97,9.97,10.15,1.81,2.87,福建,0,9.97,2345
300752,隆利科技,-1.77,         13.98亿,-14.26,-24.28,LED,-1.77,13.29,-0.24,--  ,30.83,13.29,13.82,232,232,0,0.01,13.29,13.29,13.29,13.53,2146.06,1.25,深圳,0,13.29,116
688135,利扬芯片,-1.78,         22.22亿,-14.12,-25.05,半导体封测,-1.78,16.6,-0.3,--  ,27.82,16.52,16.6,168,168,0,0.01,16.6,16.6,16.6,16.9,85.88,1.41,广东,0,16.6,84
301161,唯万密封,-1.78,          6.75亿,-14.03,-14.21,工程机械零件,-1.78,17.15,-0.31,--  ,6.86,17.15,17.21,40,40,0,0.01,17.15,17.15,17.15,17.46,49.28,0.28,上海,0,17.15,20
001308,康冠科技,-1.78,         18.94亿,-0.9,-3.25,品牌消费电子,-1.78,26.47,-0.48,--  ,30.18,26.43,26.5,114,114,0,0.02,26.47,26.47,26.47,26.95,15.61,0.54,深圳,0,26.47,57
603970,中农立华,-1.78,         19.09亿,9.3,10.95,农药,-1.78,17.62,-0.32,--  ,142.55,17.62,17.63,809,809,0,0.03,17.62,17.62,17.62,17.94,19.54,1.1,北京,0,17.62,405
603390,通达电气,-1.79,         10.01亿,-13.09,-22.84,汽车电子电气系统,-1.79,7.7,-0.14,--  ,23.33,7.7,7.8,303,303,0,0.01,7.7,7.7,7.7,7.84,779.53,1.03,广东,0,7.7,152
600816,建元信托,-1.79,         89.52亿,1.85,-3.17,信托,-1.79,2.75,-0.05,--  ,336,2.74,2.75,12218,12218,0,0.02,2.75,2.75,2.75,2.8,590.42,2.44,上海,0,2.75,6109
002638,勤上股份,-1.79,         18.04亿,-8.36,-18.28,LED,-1.79,2.19,-0.04,--  ,10.53,2.19,2.2,481,481,0,0,2.19,2.19,2.19,2.23,38.49,0.78,广东,0,2.19,241
000505,京粮控股,-1.8,         18.73亿,-1.65,-5.21,粮油加工,-1.8,6.55,-0.12,--  ,62.95,6.55,6.6,961,961,0,0.02,6.55,6.55,6.55,6.67,45.39,1.37,海南,0,6.55,481
600539,狮头股份,-1.8,          7.59亿,-14.77,-18.81,电商服务,-1.8,6,-0.11,--  ,13.38,6,6.04,223,223,0,0.01,6,6,6,6.11,--  ,0.92,山西,0,6,112
300747,锐科激光,-1.8,         57.97亿,-7.55,-15.04,激光设备,-1.8,19.6,-0.36,--  ,54.68,19.6,19.93,279,279,0,0.01,19.6,19.6,19.6,19.96,48.2,1.08,湖北,0,19.6,140
002622,皓宸医疗,-1.81,         17.00亿,-16.31,-19.53,输变电设备,-1.81,2.72,-0.05,--  ,8.62,2.71,2.72,317,317,0,0,2.72,2.72,2.72,2.77,104.99,0.45,吉林,0,2.72,159
301170,锡南科技,-1.81,          5.98亿,-14.61,-19.74,底盘与发动机系统,-1.81,23.91,-0.44,--  ,33.71,23.91,24,141,141,0,0.06,23.91,23.91,23.91,24.35,25.29,3.84,江苏,0,23.91,71
600933,爱柯迪,-1.81,         64.69亿,-5.3,-14.42,底盘与发动机系统,-1.81,18.4,-0.34,--  ,13.98,18.35,18.4,76,76,0,0,18.4,18.4,18.4,18.74,20.72,0.32,浙江,0,18.4,38
300137,先河环保,-1.81,         22.19亿,-8.63,-14.56,环境监测,-1.81,4.87,-0.09,--  ,11.83,4.87,4.88,243,243,0,0.01,4.87,4.87,4.87,4.96,59.42,0.72,河北,0,4.87,122
000970,中科三环,-1.82,         79.44亿,-7.98,-15.93,磁性材料,-1.82,8.65,-0.16,--  ,88.84,8.65,8.7,1027,1027,0,0.01,8.65,8.65,8.65,8.81,35.29,2.1,北京,0,8.65,514
688036,传音控股,-1.82,        408.68亿,0.34,-0.91,品牌消费电子,-1.82,135,-2.5,--  ,247.46,135,136,183,183,0,0,135,135,135,137.5,21.02,1.25,深圳,0,135,92
000430,张家界,-1.82,         15.85亿,-14.55,-9.02,旅游景区,-1.82,6.05,-0.11,--  ,0,5.94,5.94,0,0,--  ,--  ,--  ,--  ,--  ,6.05,--  ,2.91,湖南,0,6.05,0
002942,新农股份,-1.82,          6.77亿,-17.74,-28.01,农药,-1.82,14.01,-0.26,--  ,2.1,14.01,14.36,15,15,0,0,14.01,14.01,14.01,14.27,74.14,0.24,浙江,0,14.01,8
002136,安 纳 达,-1.82,         13.97亿,-13.17,-18.16,钛白粉,-1.82,9.69,-0.18,--  ,35.47,9.69,9.87,366,366,0,0.02,9.69,9.69,9.69,9.87,17.35,3.49,安徽,0,9.69,183
